county,fips,name,area_sqmi,land_area_acres,population,housing_units,households,svi,socioeconomic_svi,household_svi,racial_svi,housing_transport_svi,median_household_income,pc_poverty,pc_age_17_and_below,pc_latino,pc_limited_english,pc_born_central_america,median_household_income_relative,pc_age_17_and_below_relative,pc_poverty_relative,pc_latino_relative,pc_limited_english_relative,pc_born_central_america_relative,pounds_13d_2018_2022,pounds_chloropicrin_2018_2022,pounds_13d_per_100_acres_2018_2022,pounds_chloropicrin_per_100_acres_2018_2022,pounds_13d_per_1000_people_2018_2022,pounds_chloropicrin_per_1000_people_2018_2022
Solano County,06095251200,Census Tract 2512; Solano County; California,0.462783401608,296.18104142000004,3266,1281,1226,0.6382,0.6904,0.6139,0.6582,0.4402,75333,14.9,16,45,7.9,19.5,0.819683368695936,1.322314049586777,0.6681614349775785,1.1335012594458438,0.8876404494382023,1.6115702479338843,,,,,,
Solano County,06095251300,Census Tract 2513; Solano County; California,0.484137544922,309.84767765500004,3185,1215,1215,0.2407,0.4008,0.3254,0.2738,0.1253,98523,4.7,18.1,36.1,2.8,3.1,1.0720091398726945,1.4958677685950414,0.21076233183856502,0.9093198992443324,0.3146067415730337,0.25619834710743805,,,,,,
Solano County,06095251400,Census Tract 2514; Solano County; California,0.852108581104,545.34887396,5952,2408,2361,0.3713,0.2469,0.3106,0.4033,0.6419,93091,11.9,14.2,29.1,6.3,6.8,1.0129046297807518,1.1735537190082643,0.5336322869955157,0.7329974811083123,0.7078651685393258,0.5619834710743802,,,,,,
Solano County,06095251500,Census Tract 2515; Solano County; California,0.531558978664,340.19736086,3592,1430,1357,0.86240000000000006,0.8584,0.9587,0.6243,0.6027,53975,25.6,25.6,38.8,13.5,19.7,0.5872912246341331,2.115702479338843,1.147982062780269,0.977329974811083,1.5168539325842696,1.628099173553719,,,,,,
Solano County,06095251600,Census Tract 2516; Solano County; California,0.332520308848,212.81275652000002,2604,1172,1154,0.8087,0.8424,0.6894,0.612,0.737,53333,25.8,20.9,42.3,4.5,16.9,0.5803057505032371,1.7272727272727273,1.15695067264574,1.065491183879093,0.5056179775280899,1.396694214876033,,,,,,
Solano County,06095251701,Census Tract 2517.01; Solano County; California,0.61018015672,390.5148578,3449,1559,1493,0.672,0.6823,0.5316,0.5605,0.6713,66175,16.1,18.7,29.7,4.2,9.3,0.7200369947228116,1.5454545454545454,0.7219730941704037,0.7481108312342568,0.47191011235955055,0.7685950413223142,,,,,,
Solano County,06095251702,Census Tract 2517.02; Solano County; California,0.226099786792,144.70369958,2803,1022,962,0.5052,0.4612,0.7843,0.7054,0.251,83750,4.7,26.5,20.1,7.2,3.9,0.9112670692562973,2.190082644628099,0.21076233183856502,0.5062972292191436,0.8089887640449438,0.32231404958677684,,,,,,
Solano County,06095251802,Census Tract 2518.02; Solano County; California,0.891655850658,570.659097795,3174,1427,1355,0.9519,0.7475,0.9142,0.7042,0.9916,31841,27.2,18.8,26.8,11.1,15.2,0.346455579130624,1.553719008264463,1.2197309417040358,0.6750629722921914,1.247191011235955,1.256198347107438,,,,,,
Solano County,06095251803,Census Tract 2518.03; Solano County; California,1.24392991003,796.1142403250001,4774,1584,1584,0.3304,0.3608,0.3494,0.7244,0.2072,85612,5.3,16.6,46.1,8.4,20.4,0.9315271203960611,1.371900826446281,0.23766816143497757,1.1612090680100755,0.9438202247191011,1.6859504132231404,,,,,,
Solano County,06095251804,Census Tract 2518.04; Solano County; California,0.64921892994,415.49964435000004,3313,947,905,0.3031,0.203,0.484,0.7874,0.2336,116250,1.9,15.7,29.3,7.9,15.6,1.2648930961318754,1.2975206611570247,0.08520179372197309,0.7380352644836272,0.8876404494382023,1.2892561983471074,,,,,,
Solano County,06095251901,Census Tract 2519.01; Solano County; California,1.23086035733,787.749736075,5762,1978,1823,0.9634,0.8514,0.9405,0.7026,0.9723,75802,11.1,22.6,37.9,8.1,12.1,0.8247864642837713,1.8677685950413225,0.4977578475336323,0.9546599496221662,0.9101123595505617,1,,,,,,
Solano County,06095251902,Census Tract 2519.02; Solano County; California,0.79584888648,509.34271020000006,5481,1636,1585,0.6355,0.505,0.6144,0.8645,0.6483,93750,6,23.9,46.1,11.9,18.7,1.020075077525706,1.9752066115702478,0.26905829596412556,1.1612090680100755,1.3370786516853932,1.5454545454545454,,,,,,
Solano County,06095251903,Census Tract 2519.03; Solano County; California,1.03339428096,661.3715904000001,5672,1745,1726,0.7466,0.6116,0.8766,0.8161,0.6341,84136,7.5,27.9,24,6.2,9.2,0.9154670583754965,2.3057851239669422,0.3363228699551569,0.6045340050377833,0.6966292134831461,0.7603305785123966,,,,,,
Solano County,06095252000,Census Tract 2520; Solano County; California,1.212120124556,775.7560006900001,4203,2358,2192,0.3004,0.2642,0.2743,0.1147,0.5496,90370,5.7,12.9,21.4,0.4,1.6,0.9832979707306457,1.0661157024793388,0.2556053811659193,0.5390428211586901,0.0449438202247191,0.1322314049586777,,,,,,
Solano County,06095252102,Census Tract 2521.02; Solano County; California,17.864941084408,11433.54933842,4224,1803,1642,0.3117,0.3847,0.3619,0.2632,0.2766,105109,8.7,23.5,16.9,2.4,5.9,1.143670094118927,1.9421487603305785,0.390134529147982,0.42569269521410574,0.2696629213483146,0.487603305785124,,,,,,
Solano County,06095252103,Census Tract 2521.03; Solano County; California,0.88930487558,569.1544754500001,6673,2127,2069,0.4415,0.3621,0.4653,0.6721,0.4525,102760,5.6,18.7,10.9,4.4,1,1.118111092976443,1.5454545454545454,0.25112107623318386,0.27455919395465994,0.49438202247191015,0.08264462809917356,,,,,,
Solano County,06095252104,Census Tract 2521.04; Solano County; California,3.77471461994,2415.81461935,5837,1820,1820,0.0611,0.0417,0.5405,0.3918,0.02,158229,5.3,24.4,14.6,3.1,2.6,1.7216582340460258,2.0165289256198347,0.23766816143497757,0.36775818639798485,0.34831460674157305,0.21487603305785125,,,,,,
Solano County,06095252105,Census Tract 2521.05; Solano County; California,1.011316196396,647.24163229,3112,1239,1232,0.0504,0.0263,0.3043,0.1919,0.0952,133784,1.5,17.1,11.5,1.7,0.5,1.4556770578314564,1.413223140495868,0.06726457399103139,0.2896725440806045,0.19101123595505617,0.04132231404958678,,,,,,
Solano County,06095252106,Census Tract 2521.06; Solano County; California,1.103801525068,706.43217557,4479,1802,1743,0.2475,0.1114,0.82,0.2295,0.192,114943,5,25.2,13.3,1.7,3.3,1.2506718894510636,2.0826446280991737,0.22421524663677128,0.3350125944584383,0.19101123595505617,0.2727272727272727,,,,,,
Solano County,06095252107,Census Tract 2521.07; Solano County; California,1.035167647446,662.506543665,3342,1408,1351,0.2504,0.2655,0.6207,0.2867,0.1293,123787,9.7,20.6,11.6,2.2,1.2,1.3469016919645287,1.7024793388429753,0.4349775784753363,0.29219143576826195,0.24719101123595508,0.09917355371900827,,,,,,
Solano County,06095252108,Census Tract 2521.08; Solano County; California,0.644129719478,412.24255334500003,2996,1232,1214,0.1145,0.2033,0.1502,0.1332,0.1667,156818,1.5,20.9,13.3,1.4,1.6,1.7063054240792122,1.7272727272727273,0.06726457399103139,0.3350125944584383,0.15730337078651685,0.1322314049586777,,,,,,
Solano County,06095252203,Census Tract 2522.03; Solano County; California,15.371192050542,9837.551765205,4121,1590,1498,0.1181,0.0267,0.2906,0.4324,0.2429,134142,1.7,20,6.7,2.4,0.2,1.4595723845275013,1.6528925619834711,0.07623318385650224,0.16876574307304784,0.2696629213483146,0.01652892561983471,,,,,,
Solano County,06095252204,Census Tract 2522.04; Solano County; California,20.401472150384,13056.927381160001,5524,1662,1662,0.1369,0.1715,0.5308,0.4013,0.0416,161974,4.4,27.8,9.8,1.7,0.9,1.7624068331429192,2.297520661157025,0.19730941704035876,0.24685138539042822,0.19101123595505617,0.0743801652892562,,,,,,
Solano County,06095252205,Census Tract 2522.05; Solano County; California,13.65259760816,8737.6525684,8501,2283,2233,0.141,0.0279,0.7295,0.5824,0.0705,156586,5.9,26.9,18.8,6,1.9,1.703781078287362,2.2231404958677685,0.2645739910313901,0.473551637279597,0.6741573033707865,0.15702479338842976,,,,,,
