cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
50712740121558,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Shiloh Charter,Shiloh Elementary,Stanislaus,6633 Paradise Road,Modesto,CA,Yes,2,K-8,K-8,38424.42719294345
50712746053045,Active,No,Traditional,Elementary,Public,Shiloh Elementary,Shiloh Elementary,Stanislaus,6633 Paradise Road,Modesto,CA,Yes,2,K-8,K-2,38424.42719294345
10621096005839,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Clay Elementary,Clay Joint Elementary,Fresno,12449 South Smith Avenue,Kingsburg,CA,No,1,K-8,K-8,38222.813530504776
27660276026108,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Graves Elementary,Graves Elementary,Monterey,15 McFadden Road,Salinas,CA,No,1,K-8,K-8,38166.23674530346
27661916120224,Active,No,Traditional,Elementary,Public,McKinnon,Santa Rita Union Elementary,Monterey,2100 McKinnon,Salinas,CA,No,1,K-5,K-5,38147.73918699035
50711346052591,Active,No,Traditional,Elementary,Public,Keyes Elementary,Keyes Union,Stanislaus,4400 Maud Avenue,Keyes,CA,Yes,2,K-5,K-5,37462.285765445675
50711346113286,Active,Yes,Traditional,Elementary - High Combination,Public,Keyes to Learning Charter,Keyes Union,Stanislaus,5709 Ninth Street,Keyes,CA,Yes,2,K-12,K-12,37462.285765445675
39685856098057,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Victor Elementary,Lodi Unified,San Joaquin,17670 North Bruella Road,Victor,CA,No,1,K-6,K-8,37328.63689693014
15735446010011,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Rio Bravo-Greeley Elementary,Rio Bravo-Greeley Union Elementary,Kern,6601 Enos Lane,Bakersfield,CA,Yes,2,5-8,5-8,37012.33761993315
15735446117816,Active,No,Traditional,Elementary,Public,Rio Bravo Elementary,Rio Bravo-Greeley Union Elementary,Kern,22725 Elementary Lane,Bakersfield,CA,Yes,2,K-4,K-4,37012.33761993315
39686506106322,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Weston Elementary,Ripon Unified,San Joaquin,1660 Stanley Drive,Ripon,CA,No,1,K-8,K-8,36501.78123397756
50710430109074,Active,No,Traditional,Elementary,Public,Joel J. Hidahl Elementary,Ceres Unified,Stanislaus,2351 East Redwood Road,Ceres,CA,No,1,K-6,K-6,36248.45724851953
24656316025316,Active,No,Traditional,Elementary,Public,Aileen Colburn Elementary,Atwater Elementary,Merced,2201 Heller Street,Atwater,CA,No,1,K-6,K-6,36204.16023489375
10623236006993,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Monroe Elementary,Monroe Elementary,Fresno,11842 South Chestnut Avenue,Fresno,CA,No,1,K-8,K-8,35926.862662659594
24736196103766,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Gustine Middle,Gustine Unified,Merced,28075 Sullivan Road,Gustine,CA,No,1,6-8,6-8,35717.51708045696
24657486025506,Active,No,Traditional,Elementary,Public,Campus Park Elementary,Livingston Union,Merced,1845 H Street,Livingston,CA,No,1,K-5,K-5,35555.01569087663
56725380100362,Active,No,Traditional,Elementary,Public,Thurgood Marshall Elementary,Oxnard,Ventura,2900 Thurgood Marshall Drive,Oxnard,CA,No,1,K-8,K-7,35352.76756264883
39754996110530,Active,No,Traditional,Elementary,Public,Louis A. Bohn Elementary,Tracy Joint Unified,San Joaquin,350 East Mount Diablo,Tracy,CA,No,1,K-5,K-5,34965.93382852066
10624146007116,Active,No,Traditional,Elementary,Public,Del Rey Elementary,Sanger Unified,Fresno,10620 Morro Street,Del Rey,CA,No,1,P-6,K-6,34871.09315771703
40687596043095,Active,No,Traditional,Elementary,Public,Oceano Elementary,Lucia Mar Unified,San Luis Obispo,1551 17th Street,Oceano,CA,No,1,K-6,K-6,34603.99072334538
06616146103576,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Lloyd G. Johnson Junior High,Pierce Joint Unified,Colusa,938 Wildwood Road,Arbuckle,CA,No,1,6-8,6-8,34567.86418964736
10739990123596,Active,No,Traditional,Elementary,Public,Goldenrod Elementary,Kerman Unified,Fresno,445 South Goldenrod Avenue,Kerman,CA,No,1,K-6,K-6,34170.809470489
24657716025621,Active,No,Traditional,Elementary,Public,Franklin Elementary,Merced City Elementary,Merced,2936 Franklin Road,Merced,CA,No,1,K-3,K-3,34104.631700962935
10623566007025,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Pacific Union Elementary,Pacific Union Elementary,Fresno,2065 East Bowles Avenue,Fresno,CA,No,1,K-8,K-8,33980.10910613747
24657486025514,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Livingston Middle,Livingston Union,Merced,101 F Street,Livingston,CA,No,1,6-8,6-8,33877.096178978216
10623646007058,Active,No,Traditional,Elementary,Public,Cesar E Chavez Elementary,Parlier Unified,Fresno,500 Tuolumne Street,Parlier,CA,No,1,K-6,K-6,33810.83389197417
50712666106934,Active,No,Traditional,Elementary,Public,Sisk Elementary,Salida Union Elementary,Stanislaus,5337 Sugar Creek Lane,Salida,CA,No,1,K-5,K-5,33512.29287663339
50105045030069,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Stanislaus County West Campus,Stanislaus County Office of Education,Stanislaus,2215 Blue Gum Avenue,Modesto,CA,Yes,2,K-12,7-12,33463.56284916645
50105045030226,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Petersen Alternative Center for Education,Stanislaus County Office of Education,Stanislaus,2209 Blue Gum Avenue,Modesto,CA,Yes,2,6-12,6-12,33463.56284916645
16639416010474,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Kings River-Hardwick Elementary,Kings River-Hardwick Union Elementary,Kings,10300 Excelsior Avenue,Hanford,CA,No,1,K-8,K-8,33363.66276129793
27661426026553,Active,No,Traditional,Elementary,Public,Loma Vista Elementary,Salinas City Elementary,Monterey,757 Sausal Drive,Salinas,CA,No,1,K-6,K-6,33327.49300288927
50711676107023,Active,No,Traditional,Elementary,Public,Alberta Martone Elementary,Modesto City Elementary,Stanislaus,1413 Poust Road,Modesto,CA,No,1,K-6,K-6,32753.17849857911
39685776041966,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Glenwood Elementary,Linden Unified,San Joaquin,2005 North Alpine Road,Stockton,CA,No,1,K-8,K-8,32643.66532604172
42692290100651,Active,No,Alternative School of Choice,Elementary - Intermediate/Middle/Junior High Combination,Public,Mission Valley,Lompoc Unified,Santa Barbara,1301 North A Street,Lompoc,CA,Yes,2,K-8,K-8,32472.317348819095
42692296045629,Active,No,Traditional,Elementary,Public,La Honda STEAM Academy,Lompoc Unified,Santa Barbara,1213 North A Street,Lompoc,CA,Yes,2,K-6,K-6,32472.317348819095
10622650116657,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Silas Bartsch,Kings Canyon Joint Unified,Fresno,2225 East North Avenue,Reedley,CA,No,1,P-8,K-8,32394.147783776767
42692606045736,Active,No,Traditional,Elementary,Public,Alice Shaw Elementary,Orcutt Union Elementary,Santa Barbara,759 Dahlia Place,Santa Maria,CA,No,1,K-6,K-6,32304.57389576151
42691206109268,Active,No,Traditional,Elementary,Public,Ontiveros (Juan Pacifico) Elementary,Santa Maria-Bonita,Santa Barbara,930 West Rancho Verde,Santa Maria,CA,No,1,K-6,K-6,32126.594216940786
51713996053268,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Encinal Elementary,Live Oak Unified,Sutter,6484 Larkin Road,Live Oak,CA,No,1,K-8,K-8,32114.475906630807
24656316025365,Active,No,Traditional,Elementary,Public,Shaffer Elementary,Atwater Elementary,Merced,1434 California Street,Atwater,CA,No,1,K-6,K-6,32106.399194311052
44697996049688,Active,No,Traditional,Intermediate/Middle/Junior High,Public,E. A. Hall Middle,Pajaro Valley Unified,Santa Cruz,201 Brewington Avenue,Watsonville,CA,Yes,2,6-8,6-8,32041.780843907865
44772480138909,Active,Yes,Traditional,Elementary,Public,Watsonville Prep,SBE - Watsonville Prep,Santa Cruz,201 Brewington Avenue,Watsonville,CA,Yes,2,K-8,K-2,32006.906819742475
10101081030337,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Alice M. Worsley,Fresno County Office of Education,Fresno,3333 American Avenue,Fresno,CA,No,1,K-12,7-12,31943.106412687077
10622656088959,Active,No,Traditional,Elementary,Public,Great Western Elementary,Kings Canyon Joint Unified,Fresno,5051 South Frankwood Avenue,Reedley,CA,No,1,P-5,K-5,31914.12088690878
50757395030283,Active,No,Traditional,High School,Public,John H. Pitman High,Turlock Unified,Stanislaus,2525 West Christoffersen Parkway,Turlock,CA,No,1,9-12,9-12,31780.950965579334
27659616025977,Active,No,Traditional,Elementary,Public,Alisal Community,Alisal Union,Monterey,1437 Del Monte Avenue,Salinas,CA,No,1,K-6,K-6,31718.54180842584
50710436112338,Active,No,Traditional,Elementary,Public,Samuel Vaughn Elementary,Ceres Unified,Stanislaus,3618 Helen Perry Road,Ceres,CA,No,1,K-6,K-6,31711.437100938023
50712666113823,Active,No,Traditional,Elementary,Public,Dena Boer,Salida Union Elementary,Stanislaus,4801 Gold Valley Road,Salida,CA,No,1,K-5,K-5,31352.219829757334
06616140630087,Active,No,Continuation School,High School,Public,Arbuckle Alternative High (Continuation),Pierce Joint Unified,Colusa,966 Wildwood Road,Arbuckle,CA,Yes,2,9-12,11-12,31148.998102660596
06616140635250,Active,No,Traditional,High School,Public,Pierce High,Pierce Joint Unified,Colusa,960 Wildwood Road,Arbuckle,CA,Yes,2,9-12,9-12,31148.998102660596
24736196025720,Active,No,Traditional,Elementary,Public,Gustine Elementary,Gustine Unified,Merced,2806 West Grove Avenue,Gustine,CA,No,1,K-5,K-5,31084.55763402832
10739656006910,Active,No,Traditional,Elementary,Public,Madison Elementary,Central Unified,Fresno,330 South Brawley Avenue,Fresno,CA,No,1,K-6,K-6,30944.86173788628
40687596043079,Active,No,Traditional,Elementary,Public,Fairgrove Elementary,Lucia Mar Unified,San Luis Obispo,2101 The Pike,Grover Beach,CA,No,1,K-6,K-6,30781.285656690798
10739656006662,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Houghton-Kearney Elementary,Central Unified,Fresno,8905 West Kearney Boulevard,Fresno,CA,No,1,K-8,K-8,30638.93551439176
50710430108076,Active,No,Traditional,High School,Public,Central Valley High,Ceres Unified,Stanislaus,4033 Central Avenue,Ceres,CA,No,1,9-12,9-12,30584.80298664221
44697994430229,Active,Yes,Traditional,Elementary - High Combination,Public,Pacific Coast Charter,Pajaro Valley Unified,Santa Cruz,294 Green Valley Road,Watsonville,CA,No,1,K-12,1-12,30386.4320443435
42691206107007,Active,No,Traditional,Elementary,Public,Battles (Washington) Elementary,Santa Maria-Bonita,Santa Barbara,605 East Battles Road,Santa Maria,CA,No,1,K-6,K-6,30352.97957522598
40687594030557,Active,No,Traditional,High School,Public,Arroyo Grande High,Lucia Mar Unified,San Luis Obispo,495 Valley Road,Arroyo Grande,CA,No,1,8-12,9-12,30231.132814859382
44697990117804,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Ceiba College Preparatory Academy,Pajaro Valley Unified,Santa Cruz,260 West Riverside Drive,Watsonville,CA,No,1,6-12,6-12,30214.020656036097
15634876009534,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,General Shafter Elementary,General Shafter Elementary,Kern,1825 Shafter Road,Bakersfield,CA,No,1,K-8,K-8,30118.9364973938
54722490116368,Active,No,Traditional,High School,Public,Mission Oak High,Tulare Joint Union High,Tulare,3442 East Bardsley Avenue,Tulare,CA,No,1,9-12,9-12,30033.410551581255
54722490133793,Active,Yes,Traditional,High School,Public,Accelerated Charter High,Tulare Joint Union High,Tulare,4136 North Mooney Boulevard,Tulare,CA,No,1,9-12,11-12,29886.306566943116
50710840120089,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gratton Charter,Gratton Elementary,Stanislaus,4500 South Gratton Road,Denair,CA,Yes,2,K-8,K-8,29655.69248803739
50710846052534,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Gratton Elementary,Gratton Elementary,Stanislaus,4500 South Gratton Road,Denair,CA,Yes,2,K-8,K-8,29655.69248803739
10621586006027,Active,No,Traditional,Elementary,Public,Fremont Elementary,Fowler Unified,Fresno,306 East Tuolumne Street,Fowler,CA,No,1,3-5,3-5,29612.907906692213
39754993938008,Active,No,Traditional,High School,Public,Tracy High,Tracy Joint Unified,San Joaquin,315 East 11th Street,Tracy,CA,No,1,9-12,9-12,29350.694729015027
27659616117691,Active,No,Traditional,Elementary,Public,Oscar F. Loya Elementary,Alisal Union,Monterey,1505 Cougar Drive,Salinas,CA,No,1,K-6,K-6,29027.898128582285
24657486109649,Active,No,Traditional,Elementary,Public,Yamato Colony Elementary,Livingston Union,Merced,800 North Main Street,Livingston,CA,No,1,K-5,K-5,28925.934062155888
42691200102855,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Kunst (Tommie) Junior High,Santa Maria-Bonita,Santa Barbara,930 Hidden Pines Way,Santa Maria,CA,No,1,7-8,7-8,28732.565382073008
42691200131623,Active,No,Traditional,Elementary,Public,Jiménez Roberto and Dr. Francisco Elementary,Santa Maria-Bonita,Santa Barbara,1970 South Biscayne Street,Santa Maria,CA,No,1,K-7,K-6,28519.952049349915
50710685030267,Active,Yes,Traditional,Elementary - High Combination,Public,Denair Charter Academy,Denair Unified,Stanislaus,3460 Lester Road,Denair,CA,Yes,3,K-12,K-12,28431.92328667698
50710685031521,Active,No,Traditional,High School,Public,Denair High,Denair Unified,Stanislaus,3431 Lester Road,Denair,CA,Yes,3,9-12,9-12,28431.92328667698
50710686071575,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Denair Middle,Denair Unified,Stanislaus,3701 Lester Road,Denair,CA,Yes,3,6-8,6-8,28431.92328667698
20651930113076,Active,No,Traditional,Elementary,Public,Ronald Reagan Elementary,Chowchilla Elementary,Madera,2200 South Lake Tahoe Drive,Chowchilla,CA,No,1,3-4,3-4,27906.413874659534
20102072030054,Active,No,County Community School,High School,Public,Enterprise Secondary,Madera County Superintendent of Schools,Madera,28261 Avenue 14,Madera,CA,Yes,2,6-12,9-12,27876.905692943834
20102072030153,Active,No,Juvenile Court School,Intermediate/Middle/Junior High - High Combination,Public,Juvenile Hall (Endeavor/Voyager Secondary),Madera County Superintendent of Schools,Madera,28261 Avenue 14,Madera,CA,Yes,2,7-12,8-12,27876.905626678912
58727366056626,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Anna McKenney Intermediate,Marysville Joint Unified,Yuba,1904 Huston,Marysville,CA,Yes,2,6-8,6-8,27810.181725607865
58727366056774,Active,No,Traditional,Elementary,Public,Kynoch Elementary,Marysville Joint Unified,Yuba,1905 Ahern Street,Marysville,CA,Yes,2,K-5,K-5,27810.181725607865
24656316025340,Active,No,Traditional,Elementary,Public,Mitchell Elementary,Atwater Elementary,Merced,1761 Grove Avenue,Atwater,CA,Yes,3,K-6,K-6,27576.732211424747
10755981030535,Active,No,Traditional,Elementary - High Combination,Public,Caruthers High,Caruthers Unified,Fresno,2580 West Tahoe Avenue,Caruthers,CA,Yes,2,9-12,1-12,27553.182326088277
10755981030543,Active,No,Continuation School,High School,Public,MARC High,Caruthers Unified,Fresno,2580 West Tahoe Avenue,Caruthers,CA,Yes,2,9-12,9-12,27553.182326088277
50712666120844,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Salida Middle School - Vella Campus,Salida Union Elementary,Stanislaus,5041 Toomes Road,Salida,CA,No,1,6-8,6-8,27315.46656334044
10625396007413,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,West Park Elementary,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,Yes,2,P-8,K-8,27252.25009769157
10625396112387,Active,Yes,Traditional,Elementary - High Combination,Public,West Park Charter Academy,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,Yes,2,K-12,K-12,27252.25009769157
42692296045645,Active,No,Traditional,Elementary,Public,Leonora Fillmore Elementary,Lompoc Unified,Santa Barbara,1211 East Pine Avenue,Lompoc,CA,No,1,K-6,K-6,27249.353248103085
13101320131094,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Valley Academy,Imperial County Office of Education,Imperial,253 East Ross Avenue,El Centro,CA,No,1,K-12,8-12,27111.428275961393
39685936042378,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Nile Garden Elementary,Manteca Unified,San Joaquin,5700 East Nile Road,Manteca,CA,No,1,K-8,K-8,27068.30282914109
24656310101402,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Atwater Senior Academy,Atwater Elementary,Merced,1800 Juniper Avenue,Atwater,CA,Yes,3,6-8,7-8,27047.02021324262
24656316025357,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Mitchell Intermediate,Atwater Elementary,Merced,1753 Fifth Street,Atwater,CA,Yes,3,7-8,7-8,27047.02021324262
20652430135079,Active,No,Traditional,Elementary,Public,Virginia Lee Rose Elementary,Madera Unified,Madera,1001 Lilly Street,Madera,CA,No,1,K-6,K-6,27037.72947699808
42691206046015,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Fesler (Isaac) Junior High,Santa Maria-Bonita,Santa Barbara,1100 East Fesler Street,Santa Maria,CA,No,1,7-8,7-8,26940.464541377492
44697996049746,Active,No,Traditional,Elementary,Public,Mintie White Elementary,Pajaro Valley Unified,Santa Cruz,515 Palm Avenue,Watsonville,CA,No,1,K-5,K-5,26624.60516359843
50757390108175,Active,No,Traditional,Elementary,Public,Sandra Tovar Medeiros Elementary,Turlock Unified,Stanislaus,651 West Springer Drive,Turlock,CA,No,1,K-6,K-6,26154.871065166073
56725126055164,Active,No,Traditional,Elementary,Public,Laguna Vista Elementary,Ocean View,Ventura,5084 Etting Road,Oxnard,CA,No,1,K-5,K-5,25780.862858439585
10621580108977,Active,No,Community Day School,Intermediate/Middle/Junior High,Public,Fowler Academy Community Day (9-12),Fowler Unified,Fresno,975 East Adams Avenue,Fowler,CA,Yes,3,9-12,9-10,25763.620943947866
